permutation_index,top1,mrr
1267,0.2666666666666666,0.4190601990601991
1268,0.2333333333333333,0.3903242590742591
1269,0.3333333333333333,0.4410189483718895
1270,0.3333333333333333,0.4929731842231842
1271,0.3333333333333333,0.4424077774077774
1272,0.3,0.4552944876474288
1273,0.3666666666666666,0.4735129032187856
1274,0.2666666666666666,0.4257154882154881
1275,0.3,0.427999962999963
1276,0.2333333333333333,0.3760187633717046
1277,0.3333333333333333,0.4643885281385281
1278,0.2,0.3432055580584992
1279,0.2666666666666666,0.4064758661817486
1280,0.2,0.3610594634124046
1281,0.2666666666666666,0.3797910885410885
1282,0.2666666666666666,0.4090535853035852
1283,0.2666666666666666,0.3818185790244614
1284,0.3666666666666666,0.5007553557553558
1285,0.1666666666666666,0.345685901788843
1286,0.2666666666666666,0.3854607701666525
1287,0.2333333333333333,0.4011418809948221
1288,0.3,0.4340124363653775
1289,0.2,0.335453217806159
1290,0.2,0.3727986175044999
1291,0.3,0.4524063899063899
1292,0.3666666666666666,0.5141861188920013
1293,0.3333333333333333,0.4440653464182876
1294,0.2333333333333333,0.352310665913607
1295,0.1666666666666666,0.3188934485993309
1296,0.2333333333333333,0.3769130869130869
1297,0.3333333333333333,0.4549395185424597
1298,0.2333333333333333,0.4094010911116174
1299,0.2666666666666666,0.4181502430031842
1300,0.3,0.4090455051484463
1301,0.2,0.3600955525955526
1302,0.3333333333333333,0.4371924317512553
1303,0.2333333333333333,0.3668309740368564
1304,0.3,0.4548172198172198
1305,0.2333333333333333,0.3575064097122921
1306,0.3,0.4237004627639303
1307,0.2333333333333333,0.3873588720647544
1308,0.2,0.3428592377121788
1309,0.2666666666666666,0.4142818292818293
1310,0.3333333333333333,0.4150935910494734
1311,0.3333333333333333,0.4551908875438287
1312,0.3,0.4180576504105916
1313,0.1666666666666666,0.3177346094451357
1314,0.2333333333333333,0.3379937484542747
1315,0.3,0.3984815647315647
1316,0.2666666666666666,0.4008213681743093
1317,0.2666666666666666,0.4314289414289414
1318,0.4,0.5276091174620586
1319,0.3333333333333333,0.4435799331387567
1320,0.2333333333333333,0.3655348817848818
1321,0.2666666666666666,0.4193049080549081
1322,0.2333333333333333,0.3724090397619809
1323,0.2333333333333333,0.4078374076903489
1324,0.3333333333333333,0.468933778639661
1325,0.3333333333333333,0.430942325648208
1326,0.2,0.3190149801179213
1327,0.3666666666666666,0.4898202070260894
1328,0.2333333333333333,0.3703515275574099
1329,0.3,0.4690722240722241
1330,0.4,0.5158545621045622
1331,0.3333333333333333,0.459050024050024
1332,0.3333333333333333,0.479021223874165
1333,0.3333333333333333,0.452080201933143
1334,0.4333333333333333,0.5331468361073625
1335,0.2666666666666666,0.4016461778961779
1336,0.2666666666666666,0.3764107461166285
1337,0.2333333333333333,0.3855435903965316
1338,0.2666666666666666,0.3980206177265001
1339,0.3,0.4436176153281416
1340,0.1666666666666666,0.3149175035204447
1341,0.3,0.4265506218640894
1342,0.2333333333333333,0.3763425735484559
1343,0.3333333333333333,0.4877579174637997
1344,0.3,0.4394501468030879
1345,0.3,0.4205785690344514
1346,0.3,0.4195861511496187
1347,0.2333333333333333,0.396148679751621
1348,0.3666666666666666,0.4805210802269626
1349,0.2333333333333333,0.3469436717966129
1350,0.2333333333333333,0.4198677847207259
1351,0.3333333333333333,0.4410331933861345
1352,0.3666666666666666,0.4988116186645598
1353,0.2666666666666666,0.3886979034037858
1354,0.2333333333333333,0.3763771087300498
1355,0.3333333333333333,0.4410719835719836
1356,0.3333333333333333,0.4474911471970295
1357,0.2,0.3581119173224437
1358,0.2666666666666666,0.3875681535240358
1359,0.3666666666666666,0.4506057470221557
1360,0.3,0.4271078594608006
1361,0.2666666666666666,0.4011103384632796
1362,0.2333333333333333,0.3613231811761224
1363,0.2666666666666666,0.4320118443647855
1364,0.3,0.4275547103681779
1365,0.3,0.415781421737304
1366,0.3,0.4312830687830687
1367,0.2333333333333333,0.3748261923261923
1368,0.3333333333333333,0.4712325637325637
1369,0.2666666666666666,0.3839099326599326
1370,0.3,0.4312122429227693
1371,0.4,0.5037508134566958
1372,0.2,0.3368221865280689
1373,0.3333333333333333,0.4628231320336582
1374,0.3,0.4137787504892767
1375,0.2666666666666666,0.3940158126187538
1376,0.2666666666666666,0.3706996672631347
1377,0.2,0.3497499396028808
1378,0.1666666666666666,0.3065021960610196
1379,0.3666666666666666,0.4943199665258488
1380,0.2333333333333333,0.366945581651464
1381,0.2666666666666666,0.4034141457670869
1382,0.3666666666666666,0.4529592575180811
1383,0.2666666666666666,0.4009755351860615
1384,0.3666666666666666,0.4725304753439428
1385,0.2333333333333333,0.3656969092998505
1386,0.1666666666666666,0.3293842731342732
1387,0.2666666666666666,0.3978514370619634
1388,0.1666666666666666,0.3123461825125912
1389,0.3,0.4475212097270921
1390,0.2,0.3320515269044681
1391,0.2666666666666666,0.3797594807153631
1392,0.3666666666666666,0.4735999784529196
1393,0.3666666666666666,0.4770929499064174
1394,0.3,0.4613304580409843
1395,0.1666666666666666,0.3282816856346268
1396,0.2,0.3506815080344492
1397,0.3666666666666666,0.491564143917085
1398,0.2333333333333333,0.3612407139071226
1399,0.3,0.4341557190086602
1400,0.3666666666666666,0.4842940685045948
1401,0.3333333333333333,0.4585888457947281
1402,0.2333333333333333,0.3747618857177681
1403,0.3333333333333333,0.4312038098067509
1404,0.3333333333333333,0.4818915343915345
1405,0.3333333333333333,0.4608873363478627
1406,0.3,0.4377480063509475
1407,0.2666666666666666,0.4156229554758966
1408,0.2,0.3049395341500604
1409,0.3333333333333333,0.4566028089557502
1410,0.3,0.4541536241536241
1411,0.3333333333333333,0.4560560871590283
1412,0.2,0.3475541724071135
1413,0.3333333333333333,0.4818798793798793
1414,0.2666666666666666,0.3925811055416319
1415,0.2666666666666666,0.3890554951584363
1416,0.2333333333333333,0.3654906803436215
1417,0.3,0.4402381550910963
1418,0.3,0.4488181535240359
1419,0.3,0.4428482302011713
1420,0.3666666666666666,0.4703883616383617
1421,0.3,0.4591833765363177
1422,0.3333333333333333,0.4502313719418983
1423,0.4333333333333333,0.5253074050132873
1424,0.2666666666666666,0.3828569388128212
1425,0.2333333333333333,0.370649146605029
1426,0.3,0.4759290382819794
1427,0.2666666666666666,0.388934148640031
1428,0.3333333333333333,0.43641780877075
1429,0.2666666666666666,0.4039980662039485
1430,0.2,0.3495469481498893
1431,0.3333333333333333,0.4169771397906073
1432,0.2666666666666666,0.4020016693546105
1433,0.3333333333333333,0.4526285696873932
1434,0.2333333333333333,0.3658344705403529
1435,0.3333333333333333,0.4622753771283182
1436,0.2,0.3870934294463705
1437,0.2666666666666666,0.4197772869831693
1438,0.3333333333333333,0.4586664860194271
1439,0.3,0.3954210413769237
1440,0.2666666666666666,0.3931059973165236
1441,0.3333333333333333,0.500546827899769
1442,0.3,0.4010745565350828
1443,0.3,0.4110823571852983
1444,0.2,0.3525935910494734
1445,0.3,0.4186022583081407
1446,0.2666666666666666,0.4245272918802331
1447,0.1333333333333333,0.2857155480684892
1448,0.2333333333333333,0.3738347130452394
1449,0.3666666666666666,0.4886881772911185
1450,0.3666666666666666,0.4806892780422192
1451,0.2333333333333333,0.3656889236494499
1452,0.3666666666666666,0.4802689249748074
1453,0.2,0.3230668541697953
1454,0.3,0.4113804251304251
1455,0.2666666666666666,0.4121485595015006
1456,0.3,0.3969902421566508
1457,0.1666666666666666,0.2851915948974773
1458,0.3666666666666666,0.4890125152625152
1459,0.4,0.5028181043815719
1460,0.3333333333333333,0.4552658126187537
1461,0.1666666666666666,0.3003042926572338
1462,0.3333333333333333,0.4745648795648796
1463,0.2333333333333333,0.3569262355291767
1464,0.3666666666666666,0.5047741147741148
1465,0.3333333333333333,0.435489477842419
1466,0.4,0.5205774127832952
1467,0.3,0.4408579383579383
1468,0.2333333333333333,0.3485767901402576
1469,0.3,0.4368280466809878
1470,0.3,0.4200698049227461
1471,0.3333333333333333,0.4647693319752143
1472,0.3333333333333333,0.4531616205145617
1473,0.3666666666666666,0.4748020171549583
1474,0.4,0.5418807717337129
1475,0.2,0.3195361256390667
1476,0.2333333333333333,0.3572926440031703
1477,0.2666666666666666,0.3908642882172294
1478,0.3333333333333333,0.4325109286138698
1479,0.3,0.4351524864024864
1480,0.2333333333333333,0.360717598678125
1481,0.2666666666666666,0.3903935688494512
1482,0.2666666666666666,0.4047584189689453
1483,0.2333333333333333,0.3665307207412471
1484,0.2666666666666666,0.409967929673812
1485,0.2666666666666666,0.3884192931251755
1486,0.3333333333333333,0.4537941823971235
1487,0.3666666666666666,0.4786180948680948
1488,0.3333333333333333,0.4829102379102379
1489,0.3333333333333333,0.4431910491469315
1490,0.3333333333333333,0.4508322369351781
1491,0.2,0.3246287182316594
1492,0.2666666666666666,0.3953006218640894
1493,0.2,0.3463770488770489
1494,0.2333333333333333,0.3968852117381529
1495,0.1666666666666666,0.3085232822732822
1496,0.1333333333333333,0.2851324601324601
1497,0.2666666666666666,0.3784921233450645
1498,0.3,0.4138415750915751
1499,0.2333333333333333,0.3772611321140732
1500,0.2333333333333333,0.3690387662446486
1501,0.3333333333333333,0.4202074913104325
1502,0.3666666666666666,0.4521083818142642
1503,0.3333333333333333,0.4785738335738336
1504,0.2666666666666666,0.3643859190918014
1505,0.3333333333333333,0.4572462532021355
1506,0.3,0.4205580204109616
1507,0.3333333333333333,0.4587681762681763
1508,0.2666666666666666,0.3986371927006601
1509,0.3333333333333333,0.4240538593673268
1510,0.2333333333333333,0.3773935323935323
1511,0.4333333333333333,0.5124333039967716
1512,0.2333333333333333,0.3563781262310674
1513,0.1666666666666666,0.3047258895788307
1514,0.2666666666666666,0.3982680092238916
1515,0.2666666666666666,0.4044762011867275
1516,0.2,0.3477280861839685
1517,0.2333333333333333,0.3638107861637273
1518,0.3,0.4156031142060554
1519,0.3666666666666666,0.4872561044619868
1520,0.2666666666666666,0.4069984318513731
1521,0.2333333333333333,0.3760637973137973
1522,0.2333333333333333,0.3663027060085884
1523,0.3333333333333333,0.4346150111784786
1524,0.3666666666666666,0.5039321789321789
1525,0.3,0.4262273802908478
1526,0.3333333333333333,0.4710329485329485
1527,0.2,0.3235427344986168
1528,0.2,0.346699087949088
1529,0.2666666666666666,0.3852910052910053
1530,0.3,0.4091662932297607
1531,0.3333333333333333,0.4683521380580204
1532,0.4,0.5341283716283717
1533,0.2333333333333333,0.3683590157119569
1534,0.3666666666666666,0.5308204758204759
1535,0.2,0.3594467841526665
1536,0.3333333333333333,0.4635757434286846
1537,0.3333333333333333,0.4477963975022799
1538,0.3,0.4497609471138882
1539,0.2666666666666666,0.4237599111128522
1540,0.2,0.3278721414750826
1541,0.2666666666666666,0.399039968745851
1542,0.2,0.3489822214822214
1543,0.2666666666666666,0.3904385238944062
1544,0.2333333333333333,0.3789515849074672
1545,0.2666666666666666,0.3954594771700035
1546,0.1666666666666666,0.3130196655196655
1547,0.1,0.2971536163641426
1548,0.3333333333333333,0.452706413956414
1549,0.3333333333333333,0.4541085902115313
1550,0.2666666666666666,0.3969705104263928
1551,0.2666666666666666,0.4120249024854288
1552,0.2666666666666666,0.4018365104394517
1553,0.3666666666666666,0.485004189710072
1554,0.2333333333333333,0.3243679876768112
1555,0.2666666666666666,0.3981057831057831
1556,0.2666666666666666,0.4166157725716549
1557,0.2,0.3612026073055485
1558,0.1666666666666666,0.322041226747109
1559,0.2666666666666666,0.3867979052537876
1560,0.2333333333333333,0.3588590868196131
1561,0.2666666666666666,0.4301072076072076
1562,0.3,0.4190329849888674
1563,0.3,0.4338097088097088
1564,0.3,0.4283500432029843
1565,0.3333333333333333,0.4630334153863565
1566,0.2666666666666666,0.4257969481498893
1567,0.1666666666666666,0.3044957785592461
1568,0.3,0.4287898484957309
1569,0.2666666666666666,0.4149748073277485
1570,0.2333333333333333,0.3531072440631264
1571,0.2,0.3534505772005772
1572,0.3,0.4068570590629414
1573,0.2333333333333333,0.4188648388648389
1574,0.2,0.3712844562844563
1575,0.3,0.4307451154509978
1576,0.2666666666666666,0.4043441416970829
1577,0.2333333333333333,0.3638496362025774
1578,0.2666666666666666,0.4039958924517748
1579,0.2333333333333333,0.3859348351453615
1580,0.2666666666666666,0.3818026091555503
1581,0.2666666666666666,0.4000141008229242
1582,0.2333333333333333,0.3861532585061997
1583,0.3,0.4314540089540089
1584,0.2333333333333333,0.3796782057811469
1585,0.2333333333333333,0.3845626595626595
1586,0.2333333333333333,0.3773303221832634
1587,0.2,0.3287072459131282
1588,0.1666666666666666,0.2906964604023427
1589,0.2,0.3307399680929092
1590,0.2666666666666666,0.4461928811928812
1591,0.4333333333333333,0.5418915343915344
1592,0.3,0.4342780639839463
1593,0.3,0.4158523421023422
1594,0.2333333333333333,0.3893647059281734
1595,0.2333333333333333,0.3475670108758343
1596,0.3333333333333333,0.4586236122265534
1597,0.3333333333333333,0.4750480367585631
1598,0.2333333333333333,0.4006194098299361
1599,0.3333333333333333,0.4415970433075696
1600,0.2,0.3817869766399178
1601,0.2666666666666666,0.3861673185202597
1602,0.3666666666666666,0.490446124509592
1603,0.2666666666666666,0.3999434191539455
1604,0.3,0.4294182342711755
1605,0.3,0.466019906019906
1606,0.4,0.5142226890756302
1607,0.2333333333333333,0.3914287564287564
1608,0.2666666666666666,0.4238476304110979
1609,0.2666666666666666,0.4133154175259438
1610,0.3,0.4164311614311614
1611,0.3333333333333333,0.424704595513419
1612,0.3333333333333333,0.4779377702907114
1613,0.2333333333333333,0.3470103779662603
1614,0.2,0.3292856952415776
1615,0.1333333333333333,0.3261940374440373
1616,0.2,0.3204639614198438
1617,0.4333333333333333,0.5435828060828061
1618,0.1666666666666666,0.2992439178468589
1619,0.2666666666666666,0.4126186585745409
1620,0.3,0.399443671796613
1621,0.2333333333333333,0.3423568370627194
1622,0.3333333333333333,0.4324876804482068
1623,0.3666666666666666,0.4784515484515484
1624,0.2,0.3511234272263683
1625,0.3,0.4292005489064312
1626,0.2,0.3509380570409982
1627,0.2666666666666666,0.416480215690742
1628,0.1666666666666666,0.3433654907184319
1629,0.3666666666666666,0.4667371789430613
1630,0.2666666666666666,0.3938327222886046
1631,0.3,0.4451342005947269
1632,0.3,0.4332124357124357
1633,0.3333333333333333,0.4599312689947365
1634,0.4333333333333333,0.5237434460963873
1635,0.3666666666666666,0.4770134903223138
1636,0.2333333333333333,0.3860049175683851
1637,0.3333333333333333,0.4547330412965087
1638,0.2666666666666666,0.3853281848870084
1639,0.3333333333333333,0.4413824410883234
1640,0.2,0.3548480495539319
1641,0.3,0.4010308944867768
1642,0.2333333333333333,0.3536575733634556
1643,0.2666666666666666,0.4164595263124674
1644,0.4,0.5300187448716861
1645,0.4333333333333333,0.5983333333333333
1646,0.2333333333333333,0.3912252854358117
1647,0.3333333333333333,0.4161444709974122
1648,0.3,0.4294541705571118
1649,0.2,0.3586809160338571
1650,0.3,0.4243355718355718
1651,0.3666666666666666,0.4664194547282783
1652,0.2666666666666666,0.40394629879924
1653,0.2666666666666666,0.4148589972119384
1654,0.1666666666666666,0.3234007332536744
1655,0.3666666666666666,0.4714021762551174
1656,0.3,0.4268663417192828
1657,0.3,0.4389882802382802
1658,0.3666666666666666,0.4769619868149279
1659,0.3666666666666666,0.4799977609536432
1660,0.3,0.464062234062234
1661,0.2666666666666666,0.3888570226070226
1662,0.1333333333333333,0.2884392595422007
1663,0.3333333333333333,0.4473820297349709
1664,0.3333333333333333,0.4868746360851624
1665,0.4,0.506462513521337
1666,0.3333333333333333,0.4890663639193051
1667,0.2333333333333333,0.3591410250969075
1668,0.2666666666666666,0.3797368372368373
1669,0.3333333333333333,0.427834493937435
1670,0.3333333333333333,0.4313292555397819
1671,0.3,0.4240446726476138
1672,0.3333333333333333,0.4587039485568897
1673,0.3666666666666666,0.4733366306895719
1674,0.3,0.4713209475709476
1675,0.3,0.4571849446849446
1676,0.2,0.3581930378989203
1677,0.2,0.337962589526057
1678,0.3,0.4147187017775253
1679,0.2,0.3494811805841217
1680,0.3,0.4393632293632293
1681,0.2333333333333333,0.402466019818961
1682,0.3333333333333333,0.4444883323017998
1683,0.2333333333333333,0.3757158582158582
1684,0.2666666666666666,0.4201254573313397
1685,0.3,0.4211520560049971
1686,0.3,0.4494952099557362
1687,0.1666666666666666,0.2953516220621484
1688,0.2333333333333333,0.3993091630591631
1689,0.3666666666666666,0.4975421473950885
1690,0.3333333333333333,0.4538479405584669
1691,0.2333333333333333,0.3812297852932528
1692,0.3333333333333333,0.459739375548199
1693,0.4666666666666667,0.5767968278997692
1694,0.3333333333333333,0.4167835697440961
1695,0.2,0.3492945290004113
1696,0.2333333333333333,0.3936793435322847
1697,0.3,0.4236949760479172
1698,0.2666666666666666,0.4102404349463172
1699,0.4,0.4914980063509475
1700,0.3,0.4571720409220409
1701,0.2333333333333333,0.3563440399469811
1702,0.3,0.4068251927810751
1703,0.3666666666666666,0.4608096961231636
1704,0.3,0.4197164817753053
1705,0.2666666666666666,0.398791129894071
1706,0.2666666666666666,0.4267404164462988
1707,0.2,0.3433375386510062
1708,0.2,0.350926295926296
1709,0.3,0.4043309740368563
1710,0.2666666666666666,0.4577417027417027
1711,0.2333333333333333,0.406988686694569
1712,0.2,0.3335218158747571
1713,0.3,0.4491648166648166
1714,0.2666666666666666,0.3834724670754082
1715,0.2333333333333333,0.3582548415636651
1716,0.2666666666666666,0.3537025882614118
1717,0.3666666666666666,0.4757353893383305
1718,0.1333333333333333,0.2883275486410161
1719,0.2666666666666666,0.4301316276316276
1720,0.3,0.4437303437303437
1721,0.1666666666666666,0.3071152404240639
1722,0.4,0.5393573692103104
1723,0.2333333333333333,0.3844753993283405
1724,0.2,0.321966176525
1725,0.3,0.4211229320788144
1726,0.3333333333333333,0.4337948897507722
1727,0.2333333333333333,0.4229755429755429
1728,0.3666666666666666,0.4532947880006703
1729,0.2333333333333333,0.3650636346224581
1730,0.3333333333333333,0.4683552694582106
1731,0.3,0.4477977251506663
1732,0.1666666666666666,0.3072606043194278
1733,0.2,0.3469547255576667
1734,0.2333333333333333,0.3687574870663105
1735,0.3,0.412471694971695
1736,0.3,0.4302888913918326
1737,0.3666666666666666,0.4870138949744212
1738,0.3666666666666666,0.4979222629222629
1739,0.3,0.4347865097865098
1740,0.3333333333333333,0.4582504824610088
1741,0.2666666666666666,0.3912131352766028
1742,0.2333333333333333,0.3595150818680231
1743,0.2333333333333333,0.349592411945353
1744,0.2,0.3690329115329115
1745,0.2,0.3452060249119072
1746,0.3333333333333333,0.4538453159041394
1747,0.3333333333333333,0.4524727124727124
1748,0.2333333333333333,0.3560844520403344
1749,0.3666666666666666,0.4671207768266592
1750,0.3,0.4143863081363081
1751,0.2666666666666666,0.4184519919078743
1752,0.3,0.4047322394381218
1753,0.3333333333333333,0.4609283907813319
1754,0.2,0.3632543981073393
1755,0.2333333333333333,0.3647565343153578
1756,0.3,0.4379584440613852
1757,0.2333333333333333,0.3559432642520878
1758,0.2333333333333333,0.3515295780930456
1759,0.2,0.3313879774909186
1760,0.1666666666666666,0.3224792473321885
1761,0.4333333333333333,0.54791627762216
1762,0.3666666666666666,0.4802876888906301
1763,0.3666666666666666,0.4907988580047403
1764,0.2,0.3742047440576853
1765,0.2666666666666666,0.4179615564174387
1766,0.2,0.3589122281227545
1767,0.3333333333333333,0.448992858992859
1768,0.3333333333333333,0.4641570004070004
1769,0.3333333333333333,0.4546850045379457
1770,0.4,0.4927996350055174
1771,0.2333333333333333,0.3539111950141361
1772,0.3333333333333333,0.4686697235226648
1773,0.3,0.4193594640653464
1774,0.2666666666666666,0.3999428158986982
1775,0.3,0.44093739250086
1776,0.2333333333333333,0.3710067383596795
1777,0.2666666666666666,0.3944273319273319
1778,0.2666666666666666,0.363263542013542
1779,0.2666666666666666,0.3911550432138667
1780,0.2666666666666666,0.4083691308691309
1781,0.2666666666666666,0.420983335836277
1782,0.2666666666666666,0.3872644947644948
1783,0.2333333333333333,0.3935649209178621
1784,0.3333333333333333,0.4394469092998505
1785,0.2,0.3380402141431553
1786,0.1666666666666666,0.3198172796702208
1787,0.1333333333333333,0.2914684988214399
1788,0.2,0.3515004902504902
1789,0.3,0.4620415967474791
1790,0.3333333333333333,0.4530351558486233
1791,0.2333333333333333,0.3764559344164607
1792,0.2,0.3435354133883546
1793,0.3333333333333333,0.4594041144041144
1794,0.2333333333333333,0.3993917193917194
1795,0.2666666666666666,0.411474663680546
1796,0.2333333333333333,0.3817825828855241
1797,0.2333333333333333,0.3797123519182342
1798,0.3666666666666666,0.4818907018907019
1799,0.2666666666666666,0.3886425148925149
1800,0.3,0.4456702692732104
1801,0.2666666666666666,0.407487974987975
1802,0.2666666666666666,0.3922298344357168
1803,0.3,0.3988883903047989
1804,0.4,0.5123357334386747
1805,0.3,0.4394643455672867
1806,0.3333333333333333,0.4469479866538689
1807,0.2,0.3566270902300314
1808,0.3666666666666666,0.4681376595540681
1809,0.2,0.3504906803436215
1810,0.2666666666666666,0.4101874650404062
1811,0.3666666666666666,0.4926324601324601
1812,0.3333333333333333,0.4421134557163969
1813,0.3333333333333333,0.4648588720647544
1814,0.2666666666666666,0.4074502621561445
1815,0.2666666666666666,0.4113570226070226
1816,0.2,0.3342283451842275
1817,0.3333333333333333,0.4211023834553246
1818,0.1666666666666666,0.3270119695119695
1819,0.3,0.4372984559013971
1820,0.2666666666666666,0.3904756320390996
1821,0.2333333333333333,0.3582120024225287
1822,0.3333333333333333,0.4546612918671742
1823,0.3,0.4396178494707907
1824,0.2666666666666666,0.4132548762154024
1825,0.2666666666666666,0.3664891881997146
1826,0.2666666666666666,0.3839740352240352
1827,0.2,0.37447740368793
1828,0.2333333333333333,0.394532348742875
1829,0.2666666666666666,0.414934939787881
1830,0.3333333333333333,0.4942736892736893
1831,0.3666666666666666,0.4777851144956408
1832,0.3333333333333333,0.45472846254193
1833,0.2666666666666666,0.3918588954618366
1834,0.2666666666666666,0.3928982128982128
1835,0.1333333333333333,0.2978463801993213
1836,0.2333333333333333,0.3777589349648174
1837,0.2666666666666666,0.4037578761108172
1838,0.3,0.4003074050132874
1839,0.3,0.4577963070068333
1840,0.1666666666666666,0.3328729603729604
1841,0.2,0.3431009404538816
1842,0.2666666666666666,0.3832275730805142
1843,0.2333333333333333,0.3901603026603027
1844,0.2666666666666666,0.4196091408591408
1845,0.2333333333333333,0.3837733236262648
1846,0.2333333333333333,0.3620681769211181
1847,0.3666666666666666,0.4656866091424915
1848,0.3,0.436276825026825
1849,0.2333333333333333,0.3846848195377606
1850,0.3,0.4227292424351248
1851,0.2,0.3550288600288601
1852,0.3333333333333333,0.439515081868023
1853,0.2666666666666666,0.3714165872254107
1854,0.3333333333333333,0.4936497761497762
1855,0.3333333333333333,0.4498425321954734
1856,0.3,0.4375717338217338
1857,0.3,0.4145902381931793
1858,0.3333333333333333,0.4491161616161616
1859,0.3,0.4363225472784295
1860,0.3,0.4309248295277707
1861,0.3333333333333333,0.4252344842979518
1862,0.3666666666666666,0.4985373422873423
1863,0.2,0.3393992411097674
1864,0.2666666666666666,0.395436692936693
1865,0.3666666666666666,0.495450997803939
1866,0.2333333333333333,0.3727753693388368
1867,0.2666666666666666,0.3909551042639278
1868,0.2666666666666666,0.3901911514411515
1869,0.2333333333333333,0.3510410987075074
1870,0.2666666666666666,0.3948366720425544
1871,0.2666666666666666,0.383236591839533
1872,0.2,0.3522915319974143
1873,0.2,0.3744326044326044
1874,0.3,0.4352984325043149
1875,0.3,0.4210384196413608
1876,0.3333333333333333,0.4755516705516706
1877,0.2333333333333333,0.391008066008066
1878,0.3333333333333333,0.4684745020774432
1879,0.3,0.4171970295499707
1880,0.1333333333333333,0.3107859406388817
1881,0.3333333333333333,0.5052506752506754
1882,0.2666666666666666,0.439561642061642
1883,0.2333333333333333,0.3818779334414009
1884,0.3333333333333333,0.4573172796702209
1885,0.4,0.4951507098565922
1886,0.2333333333333333,0.3920547644077056
1887,0.3333333333333333,0.4542229339288163
1888,0.1666666666666666,0.2998985546044369
1889,0.1333333333333333,0.3012807854913119
1890,0.2333333333333333,0.3729871190900603
1891,0.3,0.4055422185027447
1892,0.2666666666666666,0.3828053101582513
1893,0.3666666666666666,0.4792290082924758
1894,0.2,0.335542513042513
1895,0.1666666666666666,0.3237574272133096
1896,0.3,0.457986022691905
1897,0.2666666666666666,0.385647236750178
1898,0.3333333333333333,0.487313872774399
1899,0.2333333333333333,0.3757458690546926
1900,0.3,0.4268044285149548
1901,0.2,0.351211579814521
1902,0.3333333333333333,0.4685646107704931
1903,0.3333333333333333,0.4513193560252384
1904,0.3,0.4335627009156421
1905,0.1666666666666666,0.338713614816556
1906,0.2333333333333333,0.3807400932400932
1907,0.3666666666666666,0.4965834165834166
1908,0.3,0.4127305700835113
1909,0.2666666666666666,0.3983430594460007
1910,0.2666666666666666,0.4059406796906796
1911,0.2666666666666666,0.3908106347270434
1912,0.3666666666666666,0.5019193769193769
1913,0.3,0.4177568999627823
1914,0.2333333333333333,0.3786448682036917
1915,0.3666666666666666,0.4681536655066067
1916,0.2333333333333333,0.3850406809965633
1917,0.3,0.4357598556127968
1918,0.2666666666666666,0.3698675208234032
1919,0.2666666666666666,0.4220285732785732
1920,0.4333333333333333,0.5409139607669019
1921,0.1666666666666666,0.3255635568135568
1922,0.2666666666666666,0.4217275779775779
1923,0.3666666666666666,0.4661408634938047
1924,0.3,0.4284144388749652
1925,0.3,0.4221298146298146
1926,0.2666666666666666,0.3748195785695785
1927,0.3,0.4274404571463395
1928,0.2666666666666666,0.404582236935178
1929,0.3333333333333333,0.4299650621709445
1930,0.3,0.4547521596051007
1931,0.2666666666666666,0.418493695846637
1932,0.2,0.3712742159800983
1933,0.4,0.5041435089964502
1934,0.2666666666666666,0.3719082442611854
1935,0.2666666666666666,0.420520372873314
1936,0.2666666666666666,0.3910836195395019
1937,0.4,0.4692570202129025
1938,0.3,0.4456444427032662
1939,0.2,0.3563196355301618
1940,0.3666666666666666,0.5006106203165026
1941,0.2666666666666666,0.3882098729157552
1942,0.3333333333333333,0.4580926446561121
1943,0.2666666666666666,0.3997610722610722
1944,0.3333333333333333,0.4880983504512917
1945,0.2666666666666666,0.3718384202943027
1946,0.3333333333333333,0.4770880970880971
1947,0.2666666666666666,0.4262061685591097
1948,0.3333333333333333,0.4520844106873519
1949,0.2666666666666666,0.4031406229935642
1950,0.3333333333333333,0.4477784218418894
1951,0.2666666666666666,0.4152868563897976
1952,0.3666666666666666,0.4828656820762084
1953,0.2666666666666666,0.4125507961537373
1954,0.3666666666666666,0.4892282853312266
1955,0.3,0.4235160502265765
1956,0.3,0.4574364524364524
1957,0.3,0.4305128205128205
1958,0.3666666666666666,0.4675541125541125
1959,0.2,0.3185510288644963
1960,0.2333333333333333,0.3759571447071447
1961,0.2666666666666666,0.4056529119029119
1962,0.2333333333333333,0.3749969474969475
1963,0.2,0.3577346094451358
1964,0.3,0.4152730894836158
1965,0.3666666666666666,0.4924868323397735
1966,0.2333333333333333,0.374949554802496
1967,0.2666666666666666,0.4026684718789982
1968,0.2333333333333333,0.3612071071629895
1969,0.2333333333333333,0.3878604402133814
1970,0.2333333333333333,0.3459599931658755
1971,0.2333333333333333,0.3792345617345616
1972,0.3666666666666666,0.4973663183222007
1973,0.4,0.5080851827910652
1974,0.3,0.4207043555572967
1975,0.2,0.3737773629878893
1976,0.3,0.4519181744181744
1977,0.3,0.4201498175027586
1978,0.3333333333333333,0.4630983504512916
1979,0.3,0.4123955673955674
1980,0.3333333333333333,0.4722101972101972
1981,0.3,0.4143320105820106
1982,0.2666666666666666,0.4091589565118976
1983,0.2333333333333333,0.3794666254225078
1984,0.1666666666666666,0.3200662436691848
1985,0.3,0.4270250718780131
1986,0.3333333333333333,0.4307083160217835
1987,0.3666666666666666,0.4800212287712287
1988,0.1666666666666666,0.3442228740758153
1989,0.2,0.346721592677475
